type,title,age_certification,description,release_year,genre,seasons,titleType,runtimeMinutes,averageRating,numVotes,platform,year
MOVIE,Æon Flux,PG-13,"Aiming to hasten an uprising, the leader of an underground rebellion dispatches acrobatic assassin Aeon Flux to eliminate the government's top leader.",2005.0,"Action,Adventure,Sci-Fi",,movie,93,5.4,128747.0,Netflix,
MOVIE,Rize,PG-13,"This documentary explores ""krumping,"" a fast-paced urban dance, and follows the man that originated the phenomenon in South Central Los Angeles.",2005.0,"Documentary,Music",,movie,86,7.1,3266.0,Netflix,
MOVIE,Organize Isler,TV-14,"A gang leader recruits a suicidal Superman impersonator, while a woman driving a hot car linked to the gang plots revenge against them and their hero.",2005.0,"Comedy,Drama",,movie,106,7.4,33640.0,Netflix,
MOVIE,The Cave,PG-13,,2005.0,"['horror', 'thriller', 'action', 'scifi', 'european']",,movie,97,5.1,39145.0,Netflix,
MOVIE,Rumor Has It...,PG-13,,2005.0,"['romance', 'comedy', 'drama']",,movie,97,5.5,58711.0,Netflix,
MOVIE,Just Like Heaven,PG-13,,2005.0,"['romance', 'drama', 'comedy', 'fantasy']",,movie,95,6.7,110082.0,Netflix,
SHOW,Power Rangers S.P.D.,TV-Y7,"When the Troobian Empire attacks Earth, the B-Squad Power Rangers Space Patrol Delta morphs into action to squash the alien threat and save the world.",2005.0,"Action,Adventure,Sci-Fi",1  ,tvSeries,22,6.6,3212.0,Netflix,
MOVIE,Shabd,TV-14,"When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and his real life grows disconcertingly blurry.",2005.0,"Drama,Thriller",,movie,140,5.1,1457.0,Netflix,
MOVIE,Ramji Londonwaley,TV-14,"A small-town cook moves to London to earn a living, but from his employer’s sudden death to the immigration officials on his trail, plans soon go sour.",2005.0,"Comedy,Drama,Family",,movie,154,6.6,1162.0,Netflix,
MOVIE,Chaos,R,,2005.0,"['crime', 'drama', 'action', 'thriller', 'european']",,movie,106,6.4,55191.0,Netflix,
MOVIE,Chaos,R,,2005.0,"['crime', 'drama', 'action', 'thriller', 'european']",,movie,74,3.2,2196.0,Netflix,
MOVIE,King's Ransom,PG-13,"A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty.",2005.0,"Comedy,Crime",,movie,95,4.3,3816.0,Netflix,
MOVIE,War of the Worlds,PG-13,,2005.0,"['action', 'thriller', 'scifi']",,movie,116,6.5,447912.0,Netflix,
MOVIE,War of the Worlds,PG-13,,2005.0,"['action', 'thriller', 'scifi']",,video,93,3.2,2651.0,Netflix,
MOVIE,V for Vendetta,R,"A masked freedom fighter known as ""V"" takes up arms against a totalitarian government and finds an unlikely ally in a young woman.",2005.0,"Action,Drama,Sci-Fi",,movie,132,8.2,1113707.0,Netflix,
MOVIE,An Unfinished Life,PG-13,"A grieving widow and her daughter move in with her estranged father-in-law in Wyoming, where time allows them to heal and forgive.",2005.0,"Drama,Family,Romance",,movie,108,7.0,31445.0,Netflix,
MOVIE,Lucky: No Time for Love,TV-14,"During an uprising in Russia's St. Petersburg, teen girl Lucky meets handsome Aditya, the Indian ambassador's son, and together they flee the chaos.",2005.0,"Drama,Musical,Romance",,movie,180,4.7,3694.0,Netflix,
MOVIE,Charlie and the Chocolate Factory,PG,The eccentric Willy Wonka opens the doors of his candy factory to five lucky kids who learn the secrets behind his amazing confections.,2005.0,"Adventure,Comedy,Family",,movie,115,6.7,477388.0,Netflix,
SHOW,Khawatir,TV-14,Saudi media personality Ahmad Al Shugairi travels around the world on a quest for knowledge in various cities while offering his personal reflections.,2005.0,['reality'],11.0,tvSeries,25,9.5,3154.0,Netflix,
MOVIE,Chicken Little,G,No one believes Chicken Little when he tries to warn of an alien invasion – so it's up to him and his misfit friends to save the world!,2005.0,"Adventure,Animation,Comedy",,movie,81,5.7,93150.0,Netflix,
MOVIE,The Interpreter,PG-13,Silvia Broome is a translator at the United Nations. But her job turns perilous when she overhears a plot to assassinate a government official.,2005.0,"['thriller', 'crime', 'european']",,movie,128,6.4,107490.0,Netflix,
MOVIE,Monster-in-Law,PG-13,An office temp thinks she's found Mr. Right when she starts dating a handsome surgeon. But there's a problem standing in the way of everlasting bliss.,2005.0,"Comedy,Romance",,movie,101,5.5,61929.0,Netflix,
SHOW,Grey's Anatomy,TV-14,Intern (and eventual resident) Meredith Grey finds herself caught up in personal and professional passions with fellow doctors at a Seattle hospital.,2005.0,"['drama', 'romance']",19.0,tvSeries,41,7.6,304112.0,Netflix,
MOVIE,The Great Raid,R,"In World War II, a battalion goes on a daring rescue mission to liberate the Americans and Filipinos who've been captured by the Japanese.",2005.0,"Action,Drama,War",,movie,132,6.6,22986.0,Netflix,
MOVIE,Paheli,TV-PG,Traditional Indian folklore comes alive in this charming film based on a story by Statwart Vijaydan Detha.,2005.0,"['romance', 'drama', 'fantasy', 'comedy']",,movie,140,6.3,13372.0,Netflix,
MOVIE,Coach Carter,PG-13,Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance.,2005.0,"Biography,Drama,Sport",,movie,136,7.3,148846.0,Netflix,
MOVIE,The Dukes of Hazzard,PG-13,"The Duke boys are back in this comedy based on the TV series, following Bo and Luke as they tear around Hazzard County in their trusty Dodge Charger.",2005.0,Comedy,,movie,104,5.1,79251.0,Netflix,
MOVIE,Memoirs of a Geisha,PG-13,"Sold to a geisha house as a child, a fisherman’s daughter becomes the most sought-after geisha in Kyoto, but rivalries threaten the destiny she desires.",2005.0,"Drama,Romance",,movie,145,7.3,149751.0,Netflix,
MOVIE,The Brothers Grimm,PG-13,"Brothers Jake and Will Grimm travel from village to village, posing as exterminators of magical creatures. But in reality, they're expert con artists.",2005.0,"Action,Adventure,Comedy",,movie,118,5.9,121690.0,Netflix,
MOVIE,Insan,TV-14,"A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever.",2005.0,"Action,Crime,Drama",,movie,141,4.6,1393.0,Netflix,
MOVIE,Doom,R,A special ops squad investigating a distress signal from a distant planet discovers that mutant aliens have already wiped out most of the population.,2005.0,"Action,Horror,Sci-Fi",,movie,105,5.2,114006.0,Netflix,
MOVIE,The Amityville Horror,R,"This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz family, whose new home has a gory past and a legacy of demons.",2005.0,Horror,,movie,90,5.9,112407.0,Netflix,
SHOW,Pocoyo,TV-Y,Discovery is the name of the game for friendly toddler Pocoyo in this lifelike and richly colored animated adventure series for preschoolers.,2005.0,"['animation', 'family', 'comedy', 'european']",4.0,tvSeries,7,7.3,1657.0,Netflix,
MOVIE,The Squid and the Whale,R,This insightful drama looks at the crumbling marriage between a self-centered novelist – whose career is waning – and his up-and-coming writer wife.,2005.0,"Comedy,Drama",,movie,81,7.3,83655.0,Netflix,
MOVIE,Socha Na Tha,TV-14,"An arranged marriage becomes a friendship for Viren and Aditi, who aren't in love – until they begin having unexpected feelings for each other.",2005.0,"Comedy,Drama,Romance",,movie,137,7.4,7728.0,Netflix,
MOVIE,Kyaa Kool Hai Hum,TV-MA,"Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",2005.0,['comedy'],,movie,172,6.1,3593.0,Netflix,
MOVIE,Maine Pyaar Kyun Kiya,TV-14,"After lying to his girlfriend, orthopedic surgeon Samir must conjure up a pretend wife in this musical comedy.",2005.0,"Comedy,Drama,Romance",,movie,145,5.6,5297.0,Netflix,
MOVIE,Hustle & Flow,R,A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.,2005.0,"Crime,Drama,Music",,movie,116,7.3,40914.0,Netflix,
MOVIE,Just Friends,PG-13,"Years after high school, a once-portly nice guy comes home for the holidays and reunites with a former crush he still has feelings for.",2005.0,"Comedy,Romance",,movie,96,6.2,118551.0,Netflix,
MOVIE,Junebug,R,"When a big-city art dealer travels to North Carolina to meet her new husband's small-town family, their trip gives rise to a multitude of problems.",2005.0,"Comedy,Drama",,movie,106,6.9,22939.0,Netflix,
SHOW,Avatar: The Last Airbender,TV-Y7,"Siblings Katara and Sokka wake young Aang from a long hibernation and learn he's an Avatar, whose air-bending powers can defeat the evil Fire Nation.",2005.0,"['scifi', 'animation', 'action', 'family', 'fantasy']",3.0,tvSeries,23,9.3,309847.0,Netflix,
MOVIE,Bewafaa,TV-PG,"A young woman faces pressure to marry her brother-in-law, after her sister dies while giving birth. But she's secretly in love with someone else.",2005.0,"Drama,Romance",,movie,151,4.1,2545.0,Netflix,
MOVIE,No Entry,TV-PG,"After a prank goes sideways, three buddies find their relationships  – with women and each other – tested in unexpected ways.",2005.0,"Comedy,Drama,Musical",,movie,158,6.6,12041.0,Netflix,
MOVIE,The Blue Umbrella,TV-PG,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",2005.0,"['drama', 'family', 'fantasy', 'comedy']",,movie,90,7.3,2124.0,Netflix,
MOVIE,Brick,R,Teenage loner Brendan Fry navigates his high school's intense social network to discover a killer's identity after his secret crush is murdered.,2005.0,"Crime,Drama,Mystery",,movie,110,7.2,106222.0,Netflix,
MOVIE,Starsky & Hutch,PG-13,New undercover cop partners Starsky and Hutch must overcome their differences to solve an important case with help from street informant Huggy Bear.,2004.0,"['comedy', 'crime']",,movie,101,6.1,147834.0,Netflix,
MOVIE,A Cinderella Story,PG,Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,2004.0,"Comedy,Family,Romance",,movie,95,5.9,87924.0,Netflix,
SHOW,Winx Club,TV-Y7,"In this animated fantasy, a girl named Bloom befriends a band of fairies, then follows them into the secretive and dangerous ""Magical Dimension.""",2004.0,"['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european']",8.0,tvSeries,25,6.1,7023.0,Netflix,
MOVIE,Layer Cake,R,"A suave, steely-eyed London cocaine dealer's retirement plans hit a violent snag when his boss asks him to do one more job.",2004.0,"Action,Crime,Drama",,movie,105,7.3,181154.0,Netflix,
MOVIE,Krishna Cottage,TV-14,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,2004.0,"['thriller', 'horror', 'romance', 'drama']",,movie,124,5.1,1209.0,Netflix,
SHOW,Metallica: Some Kind of Monster,TV-MA,"This collection includes the acclaimed rock documentary about Metallica, plus a film checking in with the still-thriving group 10 years later.",2004.0,['western'],1.0,movie,141,7.5,19271.0,Netflix,
MOVIE,The Machinist,R,"Haunted and gaunt after a prolonged bout of insomnia, factory worker Trevor Reznik begins to question his sanity amid a series of mysterious events.",2004.0,"Drama,Thriller",,movie,101,7.7,388610.0,Netflix,
MOVIE,Team America: World Police,R,"In this musical satire, an all-marionette police force takes on the challenging role of keeping the peace on a troubled planet.",2004.0,"Action,Comedy",,movie,98,7.2,169601.0,Netflix,
MOVIE,Million Dollar Baby,PG-13,"When a cantankerous trainer mentors a persistent amateur boxer determined to go pro, deep-seated emotions become their strongest opponents.",2004.0,"Drama,Sport",,movie,132,8.1,684169.0,Netflix,
MOVIE,Fida,TV-14,An all-around nice guy finds himself in a dangerous situation after he makes the ultimate sacrifice for the woman he loves in this drama.,2004.0,"['romance', 'thriller', 'action', 'crime', 'drama']",,movie,122,5.4,2687.0,Netflix,
MOVIE,Christmas with the Kranks,PG,When Luther Krank and his wife opt to skip Christmas – no tree and no rooftop Frosty – can they handle the fallout from their family and neighbors?,2004.0,"['comedy', 'family']",,movie,99,5.4,49596.0,Netflix,
MOVIE,Shutter,TV-MA,"After killing a young girl in a hit-and-run accident, a couple is haunted by more than just the memory of their deadly choice.",2004.0,"Horror,Mystery,Thriller",,movie,97,7.0,45271.0,Netflix,
MOVIE,National Treasure,PG,"Modern treasure hunters search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin.",2004.0,"Action,Adventure,Mystery",,movie,131,6.9,331932.0,Netflix,
MOVIE,The Prince & Me,PG,"A hardworking Wisconsin college student falls for her arrogant yet charming classmate, unaware that he's a Danish prince attending school incognito.",2004.0,"Comedy,Family,Romance",,movie,111,5.8,39635.0,Netflix,
MOVIE,Mean Girls,PG-13,,2004.0,['comedy'],,movie,97,7.1,381565.0,Netflix,
MOVIE,Anchorman: The Legend of Ron Burgundy,PG-13,,2004.0,['comedy'],,movie,94,7.1,356631.0,Netflix,
MOVIE,The Terminal,PG-13,,2004.0,"['drama', 'comedy', 'romance']",,movie,128,7.4,456694.0,Netflix,
MOVIE,Harold & Kumar Go to White Castle,R,Buddies Harold and Kumar set out to satisfy a stoner craving for hamburgers but end up on an epic journey when they can't find White Castle.,2004.0,['comedy'],,movie,88,7.0,196230.0,Netflix,
MOVIE,Troy,R,,2004.0,"['action', 'history', 'war', 'drama', 'european']",,movie,163,7.3,532469.0,Netflix,
MOVIE,The Phantom of the Opera,PG-13,"In 1870, a disfigured recluse roams beneath a Parisian opera house and takes under his wing a young soprano, with whom a love triangle develops.",2004.0,"Drama,Musical,Romance",,movie,143,7.2,123286.0,Netflix,
MOVIE,The Girl Next Door,,,2004.0,"['comedy', 'romance', 'drama']",,movie,109,6.7,225407.0,Netflix,
MOVIE,New York Minute,PG,"When bickering teenage twins accidentally land in the middle of a criminal operation, they'll have to work together to get themselves out of trouble.",2004.0,"['comedy', 'crime', 'family', 'romance']",,movie,91,4.9,23691.0,Netflix,
MOVIE,Sleepover,PG,"As high school approaches, four best friends have a summer sleepover and participate in a scavenger hunt against their popular archrivals.",2004.0,"Comedy,Family,Romance",,movie,89,5.3,16803.0,Netflix,
MOVIE,Run,TV-14,Siddharth falls in love with beautiful Jhanvi. But Jhanvi's brother Ganpat is overly possessive – and determined to destroy their relationship.,2004.0,"Action,Comedy,Drama",,movie,137,5.0,1389.0,Netflix,
MOVIE,Lakshya,TV-PG,"After dropping out of the army, a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out.",2004.0,"['war', 'action', 'drama', 'romance']",,movie,186,7.8,23572.0,Netflix,
SHOW,The 4400,TV-14,"4400 people who vanished over the course of five decades suddenly reappear. None have aged, and slowly it's revealed that they have mysterious powers.",2004.0,"['drama', 'scifi', 'thriller']",4.0,tvSeries,43,7.3,45470.0,Netflix,
MOVIE,Ocean's Twelve,PG-13,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in a caper covering three huge heists in Rome, Paris and Amsterdam.",2004.0,"Crime,Thriller",,movie,125,6.5,389153.0,Netflix,
MOVIE,Ek Hasina Thi,TV-MA,"Imprisoned for underworld crimes she didn’t commit, a vengeful woman breaks free and goes scorched earth on the smooth-talking suitor who framed her.",2004.0,"Crime,Drama,Mystery",,movie,120,7.5,7429.0,Netflix,
MOVIE,Main Hoon Na,TV-14,Major Ram Prasad Sharma yearns to see project Mission Milaap come to fruition and usher in an era of peace between two warring countries. But the evil Raghavan will do anything to stop the peace process.,2004.0,"['drama', 'action', 'comedy', 'romance', 'thriller']",,movie,182,7.0,36033.0,Netflix,
SHOW,North & South,NR,"When her father moves his family to an industrial mill town, the parson's daughter, Margaret Hale, struggles to adapt to her harsh new surroundings.",2004.0,"Drama,Romance",1  ,tvMiniSeries,235,8.6,32687.0,Netflix,
